2025-04-18 22:59:08,870 [INFO] Fetching filings for ticker: KO
2025-04-18 23:03:17,417 [INFO] Requesting PDF for: https://www.sec.gov/ix?doc=/Archives/edgar/data/21344/000002134419000034/a2019062810-q.htm
2025-04-18 23:03:20,594 [INFO] PDF saved to downloads/ix.pdf
2025-04-18 23:03:58,775 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2019-07-25/a2019062810-q.htm/ix.pdf
2025-04-18 23:03:58,794 [INFO] Processing 10-Q filing from 2019-04-25
2025-04-18 23:03:58,796 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134419000028/a2019032910-q.htm
2025-04-18 23:04:01,951 [INFO] PDF saved to downloads/a2019032910-q.pdf
2025-04-18 23:04:05,119 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2019-04-25/a2019032910-q.htm/a2019032910-q.pdf
2025-04-18 23:04:05,129 [INFO] Processing 10-K filing from 2019-02-21
2025-04-18 23:04:05,129 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134419000014/a2018123110-k.htm
2025-04-18 23:04:09,480 [INFO] PDF saved to downloads/a2018123110-k.pdf
2025-04-18 23:04:17,314 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2019-02-21/a2018123110-k.htm/a2018123110-k.pdf
2025-04-18 23:04:17,321 [INFO] Processing 10-Q filing from 2018-10-30
2025-04-18 23:04:17,321 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134418000042/a2018092810-q.htm
2025-04-18 23:04:20,789 [INFO] PDF saved to downloads/a2018092810-q.pdf
2025-04-18 23:04:25,849 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2018-10-30/a2018092810-q.htm/a2018092810-q.pdf
2025-04-18 23:04:25,861 [INFO] Processing 10-Q filing from 2018-07-26
2025-04-18 23:04:25,862 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134418000032/a2018062910-q.htm
2025-04-18 23:04:28,580 [INFO] PDF saved to downloads/a2018062910-q.pdf
2025-04-18 23:04:32,467 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2018-07-26/a2018062910-q.htm/a2018062910-q.pdf
2025-04-18 23:04:32,479 [INFO] Processing 10-Q filing from 2018-05-01
2025-04-18 23:04:32,480 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134418000023/a2018033010-q.htm
2025-04-18 23:04:35,633 [INFO] PDF saved to downloads/a2018033010-q.pdf
2025-04-18 23:04:40,045 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2018-05-01/a2018033010-q.htm/a2018033010-q.pdf
2025-04-18 23:04:40,057 [INFO] Processing 10-K filing from 2018-02-23
2025-04-18 23:04:40,058 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134418000008/a2017123110-k.htm
2025-04-18 23:04:44,996 [INFO] PDF saved to downloads/a2017123110-k.pdf
2025-04-18 23:04:58,473 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2018-02-23/a2017123110-k.htm/a2017123110-k.pdf
2025-04-18 23:04:58,483 [INFO] Processing 10-Q filing from 2017-10-26
